item_id,order_id,email,price
5532,241,jvedstraac@acquirethisname.com,72.72
5533,241,jvedstraac@acquirethisname.com,72.72
5534,241,jvedstraac@acquirethisname.com,72.72
5535,241,jvedstraac@acquirethisname.com,72.72
10094,242,ieronieae@tinyurl.com,15.99
10095,242,ieronieae@tinyurl.com,15.99
10096,242,ieronieae@tinyurl.com,15.99
10097,242,ieronieae@tinyurl.com,15.99
10098,242,ieronieae@tinyurl.com,15.99
11416,242,ieronieae@tinyurl.com,23.23
11417,242,ieronieae@tinyurl.com,23.23
11418,242,ieronieae@tinyurl.com,23.23
11419,242,ieronieae@tinyurl.com,23.23
1004,243,epanks4w@discovery.com,58.95
15437,243,epanks4w@discovery.com,58
15438,243,epanks4w@discovery.com,58
15439,243,epanks4w@discovery.com,58
15440,243,epanks4w@discovery.com,58
1377,243,epanks4w@discovery.com,37.49
1378,243,epanks4w@discovery.com,37.49
7991,244,hpargetterhg@dyndns.org,25.29
7992,244,hpargetterhg@dyndns.org,25.29
3414,245,cdevenny2f@instagram.com,3.99
3415,245,cdevenny2f@instagram.com,3.99
3416,245,cdevenny2f@instagram.com,3.99
3417,245,cdevenny2f@instagram.com,3.99
3418,245,cdevenny2f@instagram.com,3.99
2575,246,kbassingden9@weather.com,167.99
2576,246,kbassingden9@weather.com,167.99
1469,246,kbassingden9@weather.com,19.99
1470,246,kbassingden9@weather.com,19.99
1471,246,kbassingden9@weather.com,19.99
7107,247,kcantuafy@omniture.com,8.99
7108,247,kcantuafy@omniture.com,8.99
7109,247,kcantuafy@omniture.com,8.99
7110,247,kcantuafy@omniture.com,8.99
7111,247,kcantuafy@omniture.com,8.99
4546,247,kcantuafy@omniture.com,12.29
7775,248,criggd6@miibeian.gov.cn,17
9208,248,criggd6@miibeian.gov.cn,47.49
9209,248,criggd6@miibeian.gov.cn,47.49
9210,248,criggd6@miibeian.gov.cn,47.49
9211,248,criggd6@miibeian.gov.cn,47.49
3942,249,ldrancekg@cbslocal.com,49.99
3943,249,ldrancekg@cbslocal.com,49.99
3944,249,ldrancekg@cbslocal.com,49.99
3945,249,ldrancekg@cbslocal.com,49.99
3946,249,ldrancekg@cbslocal.com,49.99
14034,250,dbentzen8d@ed.gov,15.99
8731,250,dbentzen8d@ed.gov,15.99
11902,251,jfluckerg0@squidoo.com,6.89
11903,251,jfluckerg0@squidoo.com,6.89
12155,251,jfluckerg0@squidoo.com,12.99
12156,251,jfluckerg0@squidoo.com,12.99
12157,251,jfluckerg0@squidoo.com,14.43
12158,251,jfluckerg0@squidoo.com,14.43
12159,251,jfluckerg0@squidoo.com,14.43
1521,252,nlait8x@163.com,19.99
1522,252,nlait8x@163.com,19.99
6086,252,nlait8x@163.com,98.5
6087,252,nlait8x@163.com,98.5
9930,253,gbreakwelln2@123-reg.co.uk,31.24
9931,253,gbreakwelln2@123-reg.co.uk,31.24
2802,255,ltrattonkp@arizona.edu,16.99
2803,255,ltrattonkp@arizona.edu,16.99
2804,255,ltrattonkp@arizona.edu,16.99
2805,255,ltrattonkp@arizona.edu,140
5433,255,ltrattonkp@arizona.edu,72.72
5434,255,ltrattonkp@arizona.edu,72.72
5435,255,ltrattonkp@arizona.edu,72.72
5436,255,ltrattonkp@arizona.edu,72.72
11898,256,akachellerhy@zdnet.com,6.89
11899,256,akachellerhy@zdnet.com,6.89
11900,256,akachellerhy@zdnet.com,6.89
11901,256,akachellerhy@zdnet.com,6.89
3785,257,gkewishke@flickr.com,420
3786,257,gkewishke@flickr.com,420
3787,257,gkewishke@flickr.com,420
3788,257,gkewishke@flickr.com,420
3789,257,gkewishke@flickr.com,420
6096,257,gkewishke@flickr.com,98.5
6097,257,gkewishke@flickr.com,98.5
6098,257,gkewishke@flickr.com,98.5
6099,257,gkewishke@flickr.com,98.5
6100,257,gkewishke@flickr.com,98.5
10897,257,gkewishke@flickr.com,599.99
10898,257,gkewishke@flickr.com,599.99
11711,258,tkennerleyqj@4shared.com,11.99
11712,258,tkennerleyqj@4shared.com,11.99
6338,259,fmansourrn@mail.ru,8.99
6339,259,fmansourrn@mail.ru,8.99
4013,259,fmansourrn@mail.ru,17.99
4014,259,fmansourrn@mail.ru,17.99
4015,259,fmansourrn@mail.ru,17.99
4016,259,fmansourrn@mail.ru,17.99
2825,260,jmolineauxf2@1688.com,140
2826,260,jmolineauxf2@1688.com,140
2827,260,jmolineauxf2@1688.com,140
2828,260,jmolineauxf2@1688.com,140
12470,260,jmolineauxf2@1688.com,15.99
12471,260,jmolineauxf2@1688.com,15.99
12472,260,jmolineauxf2@1688.com,15.99
6781,261,dtweddellcr@simplemachines.org,6.99
6782,261,dtweddellcr@simplemachines.org,6.99
6783,261,dtweddellcr@simplemachines.org,6.99
4713,262,csamsino9@state.gov,28.74
4714,262,csamsino9@state.gov,28.74
4715,262,csamsino9@state.gov,28.74
3126,262,csamsino9@state.gov,113.99
3127,262,csamsino9@state.gov,113.99
3128,262,csamsino9@state.gov,113.99
3238,263,bmaxwellp3@japanpost.jp,11.99
3239,263,bmaxwellp3@japanpost.jp,11.99
3240,263,bmaxwellp3@japanpost.jp,11.99
3241,263,bmaxwellp3@japanpost.jp,11.99
3242,263,bmaxwellp3@japanpost.jp,11.99
8764,264,esamberjp@loc.gov,15.99
8765,264,esamberjp@loc.gov,15.99
8766,264,esamberjp@loc.gov,15.99
8767,264,esamberjp@loc.gov,15.99
8768,264,esamberjp@loc.gov,15.99
16129,264,esamberjp@loc.gov,65.99
16130,264,esamberjp@loc.gov,65.99
16131,264,esamberjp@loc.gov,65.99
16132,264,esamberjp@loc.gov,65.99
16133,264,esamberjp@loc.gov,65.99
15763,265,jmacdowalik@blogger.com,84.99
15764,265,jmacdowalik@blogger.com,84.99
15765,265,jmacdowalik@blogger.com,84.99
15766,265,jmacdowalik@blogger.com,84.99
2111,265,jmacdowalik@blogger.com,106.99
2112,265,jmacdowalik@blogger.com,106.99
2113,265,jmacdowalik@blogger.com,106.99
5829,265,jmacdowalik@blogger.com,10.39
5830,265,jmacdowalik@blogger.com,10.39
5831,265,jmacdowalik@blogger.com,10.39
5832,265,jmacdowalik@blogger.com,10.39
5833,265,jmacdowalik@blogger.com,10.39
7793,266,vgreenheadfe@miibeian.gov.cn,17
7794,266,vgreenheadfe@miibeian.gov.cn,17
7795,266,vgreenheadfe@miibeian.gov.cn,17
7796,266,vgreenheadfe@miibeian.gov.cn,17
7797,266,vgreenheadfe@miibeian.gov.cn,17
7024,266,vgreenheadfe@miibeian.gov.cn,999.99
7025,266,vgreenheadfe@miibeian.gov.cn,999.99
620,267,sacres5d@google.nl,118.99
2380,268,gbeverstocki2@xinhuanet.com,26.24
9035,268,gbeverstocki2@xinhuanet.com,29.74
9036,268,gbeverstocki2@xinhuanet.com,29.74
9037,268,gbeverstocki2@xinhuanet.com,29.74
9038,268,gbeverstocki2@xinhuanet.com,29.74
8591,269,kcrowley8y@mayoclinic.com,17
8592,269,kcrowley8y@mayoclinic.com,17
8593,269,kcrowley8y@mayoclinic.com,17
8594,269,kcrowley8y@mayoclinic.com,17
13974,270,grushmereji@cbc.ca,79.95
10148,271,jvedstraac@acquirethisname.com,238.49
10149,271,jvedstraac@acquirethisname.com,238.49
10150,271,jvedstraac@acquirethisname.com,238.49
10151,271,jvedstraac@acquirethisname.com,238.49
10152,271,jvedstraac@acquirethisname.com,238.49
17094,272,kjarleyjm@thetimes.co.uk,119.5
17095,272,kjarleyjm@thetimes.co.uk,119.5
17096,272,kjarleyjm@thetimes.co.uk,119.5
17097,272,kjarleyjm@thetimes.co.uk,119.5
17098,272,kjarleyjm@thetimes.co.uk,119.5
7699,272,kjarleyjm@thetimes.co.uk,11.76
6448,273,omoults@sbwire.com,8.99
6449,273,omoults@sbwire.com,8.99
6450,273,omoults@sbwire.com,79.99
6451,273,omoults@sbwire.com,79.99
2048,273,omoults@sbwire.com,106.99
2049,273,omoults@sbwire.com,106.99
2050,273,omoults@sbwire.com,106.99
2051,273,omoults@sbwire.com,106.99
2052,273,omoults@sbwire.com,106.99
12713,273,omoults@sbwire.com,30.49
12714,273,omoults@sbwire.com,30.49
12715,273,omoults@sbwire.com,30.49
12716,273,omoults@sbwire.com,30.49
12717,273,omoults@sbwire.com,30.49
16094,274,dchattockp8@opera.com,18.99
16095,274,dchattockp8@opera.com,18.99
16096,274,dchattockp8@opera.com,18.99
16097,274,dchattockp8@opera.com,18.99
16098,274,dchattockp8@opera.com,18.99
1881,274,dchattockp8@opera.com,60.99
57,275,hdybaldoa@trellian.com,4599
58,275,hdybaldoa@trellian.com,10.39
59,275,hdybaldoa@trellian.com,199.99
6678,275,hdybaldoa@trellian.com,24.99
6679,275,hdybaldoa@trellian.com,24.99
6268,276,aanthonymc@shutterfly.com,8.99
6269,276,aanthonymc@shutterfly.com,8.99
9873,276,aanthonymc@shutterfly.com,132.74
16024,277,kcantuafy@omniture.com,18.99
16025,277,kcantuafy@omniture.com,18.99
16026,277,kcantuafy@omniture.com,18.99
11011,277,kcantuafy@omniture.com,23
2011,278,ateal1y@webs.com,60.99
2012,278,ateal1y@webs.com,60.99
2013,278,ateal1y@webs.com,60.99
2014,278,ateal1y@webs.com,60.99
2015,278,ateal1y@webs.com,60.99
9782,279,byudb@php.net,132.74
9783,279,byudb@php.net,132.74
8918,280,vbarrowcliffkc@angelfire.com,8.99
8919,280,vbarrowcliffkc@angelfire.com,8.99
8920,280,vbarrowcliffkc@angelfire.com,8.99
8921,280,vbarrowcliffkc@angelfire.com,8.99
16418,280,vbarrowcliffkc@angelfire.com,15.99
16419,280,vbarrowcliffkc@angelfire.com,15.99
16420,280,vbarrowcliffkc@angelfire.com,15.99
16421,280,vbarrowcliffkc@angelfire.com,15.99
16422,280,vbarrowcliffkc@angelfire.com,15.99
14425,282,tdepietrial@bloglines.com,11.99
14426,282,tdepietrial@bloglines.com,11.99
7594,282,tdepietrial@bloglines.com,11.76
7595,282,tdepietrial@bloglines.com,11.76
7596,282,tdepietrial@bloglines.com,11.76
4856,283,smoonf4@independent.co.uk,10.19
4857,283,smoonf4@independent.co.uk,10.19
15281,283,smoonf4@independent.co.uk,209.99
15282,283,smoonf4@independent.co.uk,209.99
15283,283,smoonf4@independent.co.uk,209.99
7827,285,ndownsko@typepad.com,17
7828,285,ndownsko@typepad.com,17
4845,285,ndownsko@typepad.com,10.19
4846,285,ndownsko@typepad.com,10.19
4847,285,ndownsko@typepad.com,10.19
4848,285,ndownsko@typepad.com,10.19
994,287,bgwyer39@merriam-webster.com,58.95
995,287,bgwyer39@merriam-webster.com,58.95
996,287,bgwyer39@merriam-webster.com,58.95
997,287,bgwyer39@merriam-webster.com,58.95
998,287,bgwyer39@merriam-webster.com,58.95
13058,288,kposner22@msn.com,16.99
13059,288,kposner22@msn.com,16.99
4285,289,fsalwayja@bloomberg.com,10.99
4286,289,fsalwayja@bloomberg.com,10.99
365,290,ndownsko@typepad.com,12.99
366,290,ndownsko@typepad.com,12.99
367,290,ndownsko@typepad.com,12.99
368,290,ndownsko@typepad.com,12.99
14741,290,ndownsko@typepad.com,159.99
14742,290,ndownsko@typepad.com,159.99
14743,290,ndownsko@typepad.com,159.99
14744,290,ndownsko@typepad.com,159.99
14745,290,ndownsko@typepad.com,159.99
15583,290,ndownsko@typepad.com,33.43
15584,290,ndownsko@typepad.com,33.43
5946,291,avannuccininm@ycombinator.com,5.39
5947,291,avannuccininm@ycombinator.com,5.39
5948,291,avannuccininm@ycombinator.com,5.39
5949,291,avannuccininm@ycombinator.com,5.39
13289,291,avannuccininm@ycombinator.com,15.99
13290,291,avannuccininm@ycombinator.com,15.99
13291,291,avannuccininm@ycombinator.com,15.99
11265,291,avannuccininm@ycombinator.com,16.99
11266,291,avannuccininm@ycombinator.com,16.99
11267,291,avannuccininm@ycombinator.com,16.99
11268,291,avannuccininm@ycombinator.com,16.99
11269,291,avannuccininm@ycombinator.com,16.99
4180,292,lbuzzingfc@ezinearticles.com,282.59
4181,292,lbuzzingfc@ezinearticles.com,282.59
4182,292,lbuzzingfc@ezinearticles.com,282.59
13671,292,lbuzzingfc@ezinearticles.com,13.19
10102,293,jgedge4y@multiply.com,15.99
10103,293,jgedge4y@multiply.com,15.99
10104,293,jgedge4y@multiply.com,15.99
10619,293,jgedge4y@multiply.com,21.42
10620,293,jgedge4y@multiply.com,21.42
10621,293,jgedge4y@multiply.com,21.42
10052,294,jmecozzibi@yelp.com,31.24
10053,294,jmecozzibi@yelp.com,31.24
13004,295,catlayhx@imdb.com,16.99
13005,295,catlayhx@imdb.com,16.99
13006,295,catlayhx@imdb.com,16.99
13007,295,catlayhx@imdb.com,16.99
5759,296,tthackhamqm@flickr.com,50.99
5760,296,tthackhamqm@flickr.com,50.99
5761,296,tthackhamqm@flickr.com,50.99
5762,296,tthackhamqm@flickr.com,50.99
5763,296,tthackhamqm@flickr.com,50.99
16091,297,sserganton@ameblo.jp,18.99
16092,297,sserganton@ameblo.jp,18.99
16093,297,sserganton@ameblo.jp,18.99
10370,298,wpedrocco6c@forbes.com,16.99
7608,298,wpedrocco6c@forbes.com,11.76
7609,298,wpedrocco6c@forbes.com,11.76
7610,298,wpedrocco6c@forbes.com,11.76
7611,298,wpedrocco6c@forbes.com,11.76
7612,298,wpedrocco6c@forbes.com,11.76
13302,298,wpedrocco6c@forbes.com,15.99
13303,298,wpedrocco6c@forbes.com,15.99
13304,298,wpedrocco6c@forbes.com,15.99
13305,298,wpedrocco6c@forbes.com,15.99
15090,299,psermine3@myspace.com,471.53
15091,299,psermine3@myspace.com,471.53
15092,299,psermine3@myspace.com,471.53
16077,300,kwagenl0@loc.gov,18.99
5341,300,kwagenl0@loc.gov,557.99
5342,300,kwagenl0@loc.gov,557.99
5343,300,kwagenl0@loc.gov,557.99
5344,300,kwagenl0@loc.gov,557.99
16198,300,kwagenl0@loc.gov,65.99
16199,300,kwagenl0@loc.gov,65.99
11330,301,ccaretoy@nsw.gov.au,15.99
11331,301,ccaretoy@nsw.gov.au,15.99
11332,301,ccaretoy@nsw.gov.au,15.99
11333,301,ccaretoy@nsw.gov.au,15.99
2173,302,lmarcus5w@ox.ac.uk,106.99
2174,302,lmarcus5w@ox.ac.uk,106.99
7961,302,lmarcus5w@ox.ac.uk,61.24
7962,302,lmarcus5w@ox.ac.uk,61.24
7963,302,lmarcus5w@ox.ac.uk,25.29
7964,302,lmarcus5w@ox.ac.uk,25.29
12881,303,cadicotri@va.gov,40.49
11555,304,bgatlandhl@printfriendly.com,6.99
11556,304,bgatlandhl@printfriendly.com,6.99
11557,304,bgatlandhl@printfriendly.com,6.99
11558,304,bgatlandhl@printfriendly.com,6.99
11559,304,bgatlandhl@printfriendly.com,6.99
6888,304,bgatlandhl@printfriendly.com,6.99
6889,304,bgatlandhl@printfriendly.com,6.99
6890,304,bgatlandhl@printfriendly.com,6.99
6891,304,bgatlandhl@printfriendly.com,6.99
6892,304,bgatlandhl@printfriendly.com,6.99
8686,304,bgatlandhl@printfriendly.com,17
8687,304,bgatlandhl@printfriendly.com,17
10192,305,hsokellrg@ibm.com,238.49
3750,305,hsokellrg@ibm.com,420
3751,305,hsokellrg@ibm.com,420
888,305,hsokellrg@ibm.com,58.95
889,305,hsokellrg@ibm.com,58.95
3552,306,emarchington7m@themeforest.net,12.69
3553,306,emarchington7m@themeforest.net,12.69
7369,306,emarchington7m@themeforest.net,30
7370,306,emarchington7m@themeforest.net,30
7371,306,emarchington7m@themeforest.net,30
3665,306,emarchington7m@themeforest.net,15.99
3666,306,emarchington7m@themeforest.net,15.99
7067,307,ahaithm6@sogou.com,8.99
7068,307,ahaithm6@sogou.com,8.99
7069,307,ahaithm6@sogou.com,8.99
10087,308,mwoollard6g@bbc.co.uk,15.99
10088,308,mwoollard6g@bbc.co.uk,15.99
10089,308,mwoollard6g@bbc.co.uk,15.99
10090,308,mwoollard6g@bbc.co.uk,15.99
10091,308,mwoollard6g@bbc.co.uk,15.99
5444,309,ghaggart8i@networkadvertising.org,72.72
5445,309,ghaggart8i@networkadvertising.org,72.72
5446,309,ghaggart8i@networkadvertising.org,72.72
5447,309,ghaggart8i@networkadvertising.org,72.72
5448,309,ghaggart8i@networkadvertising.org,72.72
12282,309,ghaggart8i@networkadvertising.org,14.43
12283,309,ghaggart8i@networkadvertising.org,14.43
4963,309,ghaggart8i@networkadvertising.org,10.99
4964,309,ghaggart8i@networkadvertising.org,10.99
4965,309,ghaggart8i@networkadvertising.org,10.99
4966,309,ghaggart8i@networkadvertising.org,10.99
3963,310,ababbidgeaf@dailymotion.com,49.99
3964,310,ababbidgeaf@dailymotion.com,49.99
3965,310,ababbidgeaf@dailymotion.com,49.99
3966,310,ababbidgeaf@dailymotion.com,49.99
11672,310,ababbidgeaf@dailymotion.com,11.99
11673,310,ababbidgeaf@dailymotion.com,11.99
10097,310,ababbidgeaf@dailymotion.com,15.99
10098,310,ababbidgeaf@dailymotion.com,15.99
2176,311,tbalassa8n@a8.net,106.99
1008,311,tbalassa8n@a8.net,58.95
1009,311,tbalassa8n@a8.net,58.95
1010,311,tbalassa8n@a8.net,58.95
1011,311,tbalassa8n@a8.net,58.95
1012,311,tbalassa8n@a8.net,58.95
14254,312,khastylc@go.com,13.99
15923,312,khastylc@go.com,34.99
15924,312,khastylc@go.com,34.99
14926,313,lhughsi6@harvard.edu,39.38
7106,314,ljacke7a@harvard.edu,8.99
7107,314,ljacke7a@harvard.edu,8.99
11061,315,gegiloffoi@va.gov,23
11062,315,gegiloffoi@va.gov,23
7508,315,gegiloffoi@va.gov,31.24
17125,316,gwarby88@telegraph.co.uk,119.5
17126,316,gwarby88@telegraph.co.uk,119.5
5326,317,ltomasellim2@chicagotribune.com,557.99
5327,317,ltomasellim2@chicagotribune.com,557.99
5328,317,ltomasellim2@chicagotribune.com,557.99
4419,317,ltomasellim2@chicagotribune.com,183.99
4420,317,ltomasellim2@chicagotribune.com,183.99
4421,317,ltomasellim2@chicagotribune.com,183.99
5986,317,ltomasellim2@chicagotribune.com,5.39
5987,317,ltomasellim2@chicagotribune.com,5.39
5988,317,ltomasellim2@chicagotribune.com,5.39
5989,317,ltomasellim2@chicagotribune.com,5.39
5990,317,ltomasellim2@chicagotribune.com,5.39
5419,318,ghaggart8i@networkadvertising.org,72.72
5420,318,ghaggart8i@networkadvertising.org,72.72
354,318,ghaggart8i@networkadvertising.org,12.99
355,318,ghaggart8i@networkadvertising.org,12.99
356,318,ghaggart8i@networkadvertising.org,12.99
2445,319,jmacdowalik@blogger.com,26.24
14438,320,tdeason9v@tinyurl.com,11.99
14439,320,tdeason9v@tinyurl.com,11.99
9612,320,tdeason9v@tinyurl.com,16.49
14343,320,tdeason9v@tinyurl.com,13.99
14344,320,tdeason9v@tinyurl.com,13.99
2203,321,tlongstreet5o@4shared.com,106.99
2204,321,tlongstreet5o@4shared.com,57.99
2205,321,tlongstreet5o@4shared.com,57.99
2206,321,tlongstreet5o@4shared.com,57.99
2207,321,tlongstreet5o@4shared.com,57.99
17124,321,tlongstreet5o@4shared.com,119.5
17125,321,tlongstreet5o@4shared.com,119.5
17126,321,tlongstreet5o@4shared.com,119.5
17127,321,tlongstreet5o@4shared.com,119.5
17128,321,tlongstreet5o@4shared.com,119.5
3673,322,rlandypt@xing.com,15.99
9151,322,rlandypt@xing.com,29.74
9152,322,rlandypt@xing.com,29.74
9153,322,rlandypt@xing.com,29.74
3961,323,uheberdena8@addtoany.com,49.99
9542,323,uheberdena8@addtoany.com,399.99
9543,323,uheberdena8@addtoany.com,399.99
4360,323,uheberdena8@addtoany.com,104.99
4361,323,uheberdena8@addtoany.com,104.99
4362,323,uheberdena8@addtoany.com,104.99
5295,324,edugancn@canalblog.com,557.99
5296,324,edugancn@canalblog.com,557.99
5297,324,edugancn@canalblog.com,557.99
5298,324,edugancn@canalblog.com,557.99
15784,324,edugancn@canalblog.com,84.99
15785,324,edugancn@canalblog.com,84.99
15786,324,edugancn@canalblog.com,84.99
15787,324,edugancn@canalblog.com,84.99
15788,324,edugancn@canalblog.com,84.99
612,324,edugancn@canalblog.com,118.99
613,324,edugancn@canalblog.com,118.99
614,324,edugancn@canalblog.com,118.99
615,324,edugancn@canalblog.com,118.99
616,324,edugancn@canalblog.com,118.99
7779,325,mshone8c@sohu.com,17
7780,325,mshone8c@sohu.com,17
7781,325,mshone8c@sohu.com,17
7782,325,mshone8c@sohu.com,17
9403,325,mshone8c@sohu.com,269.99
9404,325,mshone8c@sohu.com,269.99
9405,325,mshone8c@sohu.com,269.99
13601,325,mshone8c@sohu.com,13.99
13602,325,mshone8c@sohu.com,13.99
13603,325,mshone8c@sohu.com,13.99
13604,325,mshone8c@sohu.com,13.99
14127,326,ovassieog@mozilla.com,14.19
14128,326,ovassieog@mozilla.com,14.19
6070,326,ovassieog@mozilla.com,98.5
6071,326,ovassieog@mozilla.com,98.5
6072,326,ovassieog@mozilla.com,98.5
3446,328,wbenardette8r@wikispaces.com,12.69
3447,328,wbenardette8r@wikispaces.com,12.69
7597,329,rtredget3c@sun.com,11.76
2093,330,gbraybrookskf@globo.com,106.99
2094,330,gbraybrookskf@globo.com,106.99
2095,330,gbraybrookskf@globo.com,106.99
13531,330,gbraybrookskf@globo.com,13.99
13532,330,gbraybrookskf@globo.com,13.99
13533,330,gbraybrookskf@globo.com,13.99
13534,330,gbraybrookskf@globo.com,13.99
13535,330,gbraybrookskf@globo.com,13.99
5929,331,cubsdellmk@myspace.com,5.39
5930,331,cubsdellmk@myspace.com,5.39
12103,331,cubsdellmk@myspace.com,20
12104,331,cubsdellmk@myspace.com,20
12105,331,cubsdellmk@myspace.com,20
12106,331,cubsdellmk@myspace.com,20
12107,331,cubsdellmk@myspace.com,20
7369,333,hsokellrg@ibm.com,30
10986,334,gsutcliffmn@quantcast.com,23
10987,334,gsutcliffmn@quantcast.com,23
10988,334,gsutcliffmn@quantcast.com,23
14208,336,nhudeln7@cnbc.com,13.99
4819,336,nhudeln7@cnbc.com,10.19
4820,336,nhudeln7@cnbc.com,10.19
7163,336,nhudeln7@cnbc.com,8.99
7164,336,nhudeln7@cnbc.com,8.99
7165,336,nhudeln7@cnbc.com,8.99
7166,336,nhudeln7@cnbc.com,8.99
7167,336,nhudeln7@cnbc.com,8.99
16727,337,hheckle73@bandcamp.com,8.99
16728,337,hheckle73@bandcamp.com,8.99
16729,337,hheckle73@bandcamp.com,8.99
16730,337,hheckle73@bandcamp.com,8.99
16731,337,hheckle73@bandcamp.com,8.99
9647,337,hheckle73@bandcamp.com,16.49
9648,337,hheckle73@bandcamp.com,16.49
1393,337,hheckle73@bandcamp.com,16
1394,337,hheckle73@bandcamp.com,16
1395,337,hheckle73@bandcamp.com,16
1396,337,hheckle73@bandcamp.com,19.99
1397,337,hheckle73@bandcamp.com,19.99
3068,338,criggd6@miibeian.gov.cn,113.99
3069,338,criggd6@miibeian.gov.cn,113.99
15224,338,criggd6@miibeian.gov.cn,209.99
15225,338,criggd6@miibeian.gov.cn,209.99
15115,339,bdechastelaindl@psu.edu,14.2
11749,340,hsokellrg@ibm.com,11.99
11750,340,hsokellrg@ibm.com,11.99
11751,340,hsokellrg@ibm.com,11.99
11752,340,hsokellrg@ibm.com,11.99
11753,340,hsokellrg@ibm.com,11.99
10844,341,cgowmana7@bbb.org,599.99
10845,341,cgowmana7@bbb.org,599.99
9777,341,cgowmana7@bbb.org,132.74
9778,341,cgowmana7@bbb.org,132.74
6930,342,dguillouxp2@dyndns.org,61.99
6931,342,dguillouxp2@dyndns.org,61.99
6932,342,dguillouxp2@dyndns.org,61.99
6933,342,dguillouxp2@dyndns.org,61.99
16681,342,dguillouxp2@dyndns.org,497.19
16682,342,dguillouxp2@dyndns.org,497.19
16683,342,dguillouxp2@dyndns.org,497.19
16684,342,dguillouxp2@dyndns.org,497.19
16685,342,dguillouxp2@dyndns.org,497.19
10777,342,dguillouxp2@dyndns.org,599.99
10778,342,dguillouxp2@dyndns.org,599.99
10779,342,dguillouxp2@dyndns.org,599.99
10780,342,dguillouxp2@dyndns.org,599.99
10444,343,efrarey7p@canalblog.com,16.99
10445,343,efrarey7p@canalblog.com,16.99
10446,343,efrarey7p@canalblog.com,16.99
11011,343,efrarey7p@canalblog.com,23
11012,343,efrarey7p@canalblog.com,23
11013,343,efrarey7p@canalblog.com,23
10201,344,sacres5d@google.nl,238.49
10202,344,sacres5d@google.nl,238.49
10203,344,sacres5d@google.nl,238.49
2406,345,aaberkirder56@uiuc.edu,26.24
4124,346,aantoszczykqh@thetimes.co.uk,17.99
10548,346,aantoszczykqh@thetimes.co.uk,21.42
10549,346,aantoszczykqh@thetimes.co.uk,21.42
10550,346,aantoszczykqh@thetimes.co.uk,21.42
10551,346,aantoszczykqh@thetimes.co.uk,21.42
973,346,aantoszczykqh@thetimes.co.uk,58.95
974,346,aantoszczykqh@thetimes.co.uk,58.95
975,346,aantoszczykqh@thetimes.co.uk,58.95
976,346,aantoszczykqh@thetimes.co.uk,58.95
2640,347,wsailla0@shinystat.com,18
16610,348,aeytoncq@miitbeian.gov.cn,497.19
16611,348,aeytoncq@miitbeian.gov.cn,497.19
16612,348,aeytoncq@miitbeian.gov.cn,497.19
16538,348,aeytoncq@miitbeian.gov.cn,16.26
16539,348,aeytoncq@miitbeian.gov.cn,16.26
16540,348,aeytoncq@miitbeian.gov.cn,16.26
10716,348,aeytoncq@miitbeian.gov.cn,20.49
12493,350,rkerkhamg9@independent.co.uk,239.99
12494,350,rkerkhamg9@independent.co.uk,239.99
12495,350,rkerkhamg9@independent.co.uk,239.99
9472,351,miacoboni1r@ycombinator.com,269.99
5727,351,miacoboni1r@ycombinator.com,15.29
3199,352,rmesiask4@icq.com,11.99
3200,352,rmesiask4@icq.com,11.99
12141,352,rmesiask4@icq.com,12.99
12142,352,rmesiask4@icq.com,12.99
2985,352,rmesiask4@icq.com,113.99
2986,352,rmesiask4@icq.com,113.99
2987,352,rmesiask4@icq.com,113.99
12060,353,nbuyjn@senate.gov,20
12061,353,nbuyjn@senate.gov,20
12062,353,nbuyjn@senate.gov,20
12063,353,nbuyjn@senate.gov,20
10110,353,nbuyjn@senate.gov,15.99
10111,353,nbuyjn@senate.gov,15.99
7201,353,nbuyjn@senate.gov,8.99
7202,353,nbuyjn@senate.gov,8.99
7203,353,nbuyjn@senate.gov,8.99
7204,353,nbuyjn@senate.gov,8.99
7205,353,nbuyjn@senate.gov,8.99
8560,354,hwhorall79@yelp.com,9.99
8561,354,hwhorall79@yelp.com,9.99
8562,354,hwhorall79@yelp.com,9.99
8563,354,hwhorall79@yelp.com,9.99
16512,354,hwhorall79@yelp.com,15.99
9568,355,lmarcus5w@ox.ac.uk,399.99
9569,355,lmarcus5w@ox.ac.uk,399.99
9570,355,lmarcus5w@ox.ac.uk,399.99
9571,355,lmarcus5w@ox.ac.uk,399.99
16148,355,lmarcus5w@ox.ac.uk,65.99
16149,355,lmarcus5w@ox.ac.uk,65.99
16150,355,lmarcus5w@ox.ac.uk,65.99
16151,355,lmarcus5w@ox.ac.uk,65.99
16152,355,lmarcus5w@ox.ac.uk,65.99
6808,355,lmarcus5w@ox.ac.uk,6.99
6809,355,lmarcus5w@ox.ac.uk,6.99
6810,355,lmarcus5w@ox.ac.uk,6.99
6811,355,lmarcus5w@ox.ac.uk,6.99
14110,356,bkeniwellif@surveymonkey.com,14.19
7487,356,bkeniwellif@surveymonkey.com,31.24
180,357,tjohnsonj9@bbb.org,10.99
1877,357,tjohnsonj9@bbb.org,60.99
1878,357,tjohnsonj9@bbb.org,60.99
12158,359,ababbidgeaf@dailymotion.com,14.43
12159,359,ababbidgeaf@dailymotion.com,14.43
12160,359,ababbidgeaf@dailymotion.com,14.43
12161,359,ababbidgeaf@dailymotion.com,14.43
12162,359,ababbidgeaf@dailymotion.com,14.43
